PROYECTO_ID,CONVOCATORIA_ID,ANO_CONVOCATORIA,DESC_CONVOCATORIA,CODIGO_PROYECTO,TITULO_PROYECTO,FECHA_REGISTRO,FECHA_APROBACION,ENTIDAD_EJECUTA,TIPO_FINANCIACION,DESC_FINANCIACION,COD_PROG_CTI,NME_PROG_CTI,COD_AREA_TEMATICA,AREA_TEMATICA,COD_AREA_CIENCIA,NME_AREA_CIENCIA,ESTADO_PROYECTO,COD_DANE_CIUDAD_ENTIDAD,NME_CIUDAD_ENTIDAD,COD_DANE_DEPTO_ENTIDAD,NME_DEPTO_ENTIDAD,COD_DANE_CIUDAD_PRY,NME_CIUDAD_PRY,COD_DANE_DEPTO_PRY,NME_DEPTO_PRY,TPO_PROYECTO,NME_TIPO_PROYECTO,MONTO_FINANCIADO_AP,MONTO_CONTRAPARTIDA_AP,MONTO_TOTAL_AP
35627,11144,2009,489-2009 CONFORMACION DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - ANO 2009,112748925244,Biomarcadores del estres y Bienestar Animal durante el proceso de presacrificio y su relacion con la calidad e inocuidad de la carne bovina,2009-04-29,2009-08-13,UNIVERSIDAD DE CALDAS - UNICALDAS,RC,RECUPERACION CONTINGENTE,17,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA AGROPECUARIA,X,No disponible,X,No disponible,EJECUCION,17001,MANIZALES,17,CALDAS,5001,MEDELLIN,5,ANTIOQUIA,P,Proyecto,72170000,150764666,222934666
35349,11115,2008,454/08 - PROYECTOS INVESTIGACION-INNOVACION Y DESARROLLO-COFINANCIACION-ANO 2008-2009,121645422105,Desarrollo de materiales con propiedades de aislamiento termico y acustico  para aplicacion en el sector de la construccion,2009-02-13,2009-04-29,UNIVERSIDAD EAFIT,CF,COFINANCIACION,18,PROGRAMA NACIONAL DE DESARROLLO TECNOLOGICO INDUSTRIAL Y CALIDAD,X,No disponible,23,23 OTRAS CIENCIAS DE LA INGENIERIA,EJECUCION,5001,MEDELLIN,5,ANTIOQUIA,5001,MEDELLIN,5,ANTIOQUIA,P,Proyecto,281276400,1160805402,1442081802
35356,11115,2008,454/08 - PROYECTOS INVESTIGACION-INNOVACION Y DESARROLLO-COFINANCIACION-ANO 2008-2009,327745422108,Solucion Tecnologica integral basada en metrologia estadistica y TIC para el aseguramiento de las mediciones en Gases de Occidente S.A. E.S.P.,2009-02-13,2009-05-19,CORPORACION CENTRO DE DESARROLLO TECNOLOGICO DEL GAS - CDT DEL GAS,CF,COFINANCIACION,16,PROGRAMA NACIONAL DE ELECTRONICA TELECOMUNICACIONES E INFORMATICA,52,AUTOMATIZACION Y MODERNIZACION DE PROCESOS,23,23 OTRAS CIENCIAS DE LA INGENIERIA,EJECUCION,68001,BUCARAMANGA,68,SANTANDER,68547,PIEDECUESTA,68,SANTANDER,P,Proyecto,453278000,788674000,1241952000
35388,11117,2008,455/08 -PROYECTOS EMPRESARIALES-INNOVACION-CREDITO,439845525005,Modulo de Software para Visualizacion de Tendencias de Modos de Deflexion en Tiempo Real de Rotores de Turbomaquinas.,2009-02-26,2009-05-19,A-MAQ S.A - ANALISIS DE MAQUINARIA,RO,REEMBOLSO OBLIGATORIO,16,PROGRAMA NACIONAL DE ELECTRONICA TELECOMUNICACIONES E INFORMATICA,51,INFORMATICA,11,11 MATEMATICAS E INFORMATICA,LIQUIDADO,5001,MEDELLIN,5,ANTIOQUIA,5001,MEDELLIN,5,ANTIOQUIA,P,Proyecto,74758378,19558500,94316878
35395,11115,2008,454/08 - PROYECTOS INVESTIGACION-INNOVACION Y DESARROLLO-COFINANCIACION-ANO 2008-2009,121645425012,DETERMINACION DE LAS PROPIEDADES FISICAS Y QUIMICAS DE MADERAS PLASTICAS OBTENIDAS A PARTIR DE MEZCLAS DE POLIMEROS RECICLABLES,2009-02-23,2009-04-30,UNIVERSIDAD EAFIT,CF,COFINANCIACION,18,PROGRAMA NACIONAL DE DESARROLLO TECNOLOGICO INDUSTRIAL Y CALIDAD,X,No disponible,23,23 OTRAS CIENCIAS DE LA INGENIERIA,APROBADO,5001,MEDELLIN,5,ANTIOQUIA,5001,MEDELLIN,5,ANTIOQUIA,P,Proyecto,254676000,226163588,480839588
35682,11144,2009,489-2009 CONFORMACION DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - ANO 2009,120448925299,Desarrollo de una aplicacion para la modelacion analisis y diseno de redes internas de distribucion de agua potable,2009-04-30,2009-08-05,UNIVERSIDAD DE LOS ANDES - UNIANDES,RC,RECUPERACION CONTINGENTE,18,PROGRAMA NACIONAL DE DESARROLLO TECNOLOGICO INDUSTRIAL Y CALIDAD,X,No disponible,X,No disponible,EJECUCION,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,87476000,124657000,212133000
35409,11115,2008,454/08 - PROYECTOS INVESTIGACION-INNOVACION Y DESARROLLO-COFINANCIACION-ANO 2008-2009,335145425026,Proyecto de implementacion de la tecnologia RFID en la ultima milla de la cadena textil confeccion,2009-03-10,2009-04-29,FUNDACION LOGyCA,CF,COFINANCIACION,18,PROGRAMA NACIONAL DE DESARROLLO TECNOLOGICO INDUSTRIAL Y CALIDAD,X,No disponible,52,52 ECONOMIA,LIQUIDADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,543332800,301565920,844898720
35518,11144,2009,489-2009 CONFORMACION DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - ANO 2009,110648925135,Dinamica temporal y patrones de variacion espacial del reclutamiento coralino en dos arrecifes de Isla Gorgona Pacifico Oriental Tropical,2009-04-29,2009-07-23,UNIVERSIDAD DEL VALLE - UNIVALLE,RC,RECUPERACION CONTINGENTE,6,PROGRAMA NACIONAL DE CIENCIAS DEL MAR Y LOS RECURSOS HIDROBIOLOGICOS,25,Estructura y funcion de ecosistemas,X,No disponible,FINALIZADO,76001,CALI,76,VALLE DEL CAUCA,19318,GUAPI,19,CAUCA,P,Proyecto,217155000,152151000,369306000
35383,11115,2008,454/08 - PROYECTOS INVESTIGACION-INNOVACION Y DESARROLLO-COFINANCIACION-ANO 2008-2009,111845422120,DIAGNOSTICO DISTRIBUIDO DE EVENTOS Y OPTIMIZACION DE REDES DE GESTION EN SISTEMAS DE TRANSMISION DE ENERGIA ELECTRICA,2009-02-26,2009-05-27,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE MEDELLIN,CF,COFINANCIACION,19,PROGRAMA NACIONAL DE INVESTIGACION EN ENERGIA Y MINERIA,X,No disponible,22,22 INGENIERIA ELECTRICA ELECTRONICA,EJECUCION,5001,MEDELLIN,5,ANTIOQUIA,5001,MEDELLIN,5,ANTIOQUIA,P,Proyecto,146562000,292422000,438984000
35530,11144,2009,489-2009 CONFORMACION DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - ANO 2009,110648925147,Aprovechamiento agricola de biosolidos generados en Plantas de Tratamiento de Aguas Residuales Domesticas en el Cultivo de Cana de Azucar,2009-04-29,2009-08-13,UNIVERSIDAD DEL VALLE - UNIVALLE,RC,RECUPERACION CONTINGENTE,17,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA AGROPECUARIA,X,No disponible,X,No disponible,EJECUCION,76001,CALI,76,VALLE DEL CAUCA,76001,CALI,76,VALLE DEL CAUCA,P,Proyecto,164780000,110480000,275260000
35590,11144,2009,489-2009 CONFORMACION DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - ANO 2009,111048925207,CARACTERIZACION MECANICA DE LA HOJA DE ALOE Y DISENO DE MAQUINAS PARA LA EXTRACCION Y TRANSFORMACION DE GEL DE ALOE VERA,2009-04-29,2009-08-05,UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP,RC,RECUPERACION CONTINGENTE,18,PROGRAMA NACIONAL DE DESARROLLO TECNOLOGICO INDUSTRIAL Y CALIDAD,X,No disponible,X,No disponible,EJECUCION,66001,PEREIRA,66,RISARALDA,66001,PEREIRA,66,RISARALDA,P,Proyecto,191956442,129037313,320993755
35343,11115,2008,454/08 - PROYECTOS INVESTIGACION-INNOVACION Y DESARROLLO-COFINANCIACION-ANO 2008-2009,121045422103,Incremento de la eficiencia energetica y el confort del usuario en el metro de Medellin mediante simulacion computacional de fluidos Fase I Resistencia aerodinamica y ventilacion.,2009-02-11,2009-04-29,UNIVERSIDAD PONTIFICIA BOLIVARIANA - SEDE MEDELLIN,CF,COFINANCIACION,18,PROGRAMA NACIONAL DE DESARROLLO TECNOLOGICO INDUSTRIAL Y CALIDAD,X,No disponible,23,23 OTRAS CIENCIAS DE LA INGENIERIA,EJECUCION,5001,MEDELLIN,5,ANTIOQUIA,5001,MEDELLIN,5,ANTIOQUIA,P,Proyecto,139724458,734549895,874274353
35538,11144,2009,489-2009 CONFORMACION DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - ANO 2009,110748925155,Caracterizacion Biologica Inmunologica y Estructural de Blo t 12 un alergeno de Blomia tropicalis,2009-04-29,2009-07-22,UNIVERSIDAD DE CARTAGENA,RC,RECUPERACION CONTINGENTE,5,PROGRAMA NACIONAL EN CIENCIAS BASICAS,X,No disponible,X,No disponible,EJECUCION,13001,CARTAGENA DE INDIAS,13,BOLIVAR,13001,CARTAGENA DE INDIAS,13,BOLIVAR,P,Proyecto,341445000,237160116,578605116
35550,11144,2009,489-2009 CONFORMACION DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - ANO 2009,222848925167,Desarrollo de un Hidrogel como Soporte para el Cultivo de Celulas Osteoprogenitoras,2009-04-29,2009-07-27,CENTRO INTERNACIONAL DE FISICA - CIF,RC,RECUPERACION CONTINGENTE,7,PROGRAMA NACIONAL DE BIOTECNOLOGIA,X,No disponible,X,No disponible,EJECUCION,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,105000000,70000000,175000000
35475,11144,2009,489-2009 CONFORMACION DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - ANO 2009,123048925092,Desarrollo de un prototipo de un sistema integrador de tiempo y temperatura (ITT) para monitoreo de la calidad microbiologica de leche cruda y pasteurizada refrigerada,2009-04-27,2009-08-05,UNIVERSIDAD DE LA SABANA - UNISABANA,RC,RECUPERACION CONTINGENTE,18,PROGRAMA NACIONAL DE DESARROLLO TECNOLOGICO INDUSTRIAL Y CALIDAD,X,No disponible,X,No disponible,EJECUCION,25175,CHIA,25,CUNDINAMARCA,25175,CHIA,25,CUNDINAMARCA,P,Proyecto,141800000,155503072,297303072
35611,11144,2009,489-2009 CONFORMACION DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - ANO 2009,111848925228,UTILIZACION DE RESIDUOS AGROINDUSTRIALES PARA EL TRATAMIENTO DE AGUAS CONTAMINADAS CON COLORANTES,2009-05-06,2008-07-23,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE MEDELLIN,RC,RECUPERACION CONTINGENTE,1,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN AMBIENTE BIODIVERSIDAD Y HABITAT,36,PRODUCCION LIMPIA,X,No disponible,POR EVALUAR,5001,MEDELLIN,5,ANTIOQUIA,5001,MEDELLIN,5,ANTIOQUIA,P,Proyecto,150000000,179000000,329000000
35651,11144,2009,489-2009 CONFORMACION DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - ANO 2009,120448925268,Fluidez membranal como regulador de la resistencia bacteriana a factores antimicrobiales Implicaciones patogenicas de las propiedades biofisicas de la membrana citoplasmatica bacteriana.,2009-04-29,2009-07-22,UNIVERSIDAD DE LOS ANDES - UNIANDES,RC,RECUPERACION CONTINGENTE,5,PROGRAMA NACIONAL EN CIENCIAS BASICAS,X,No disponible,X,No disponible,EJECUCION,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,236362000,198863000,435225000
35668,11144,2009,489-2009 CONFORMACION DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - ANO 2009,330748925285,Efectos biofisicos y socioeconomicos de la restauracion ecologica de areas severamente degradadas basada en estructuras biomecanicas,2009-04-30,2009-07-23,FUNDACION CENTRO PARA LA INVESTIGACION EN SISTEMAS SOSTENIBLES DE PRODUCCION AGROPECUARIA - CIPAV,RC,RECUPERACION CONTINGENTE,1,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN AMBIENTE BIODIVERSIDAD Y HABITAT,33,Agua biodiversidad y bosques,X,No disponible,EJECUCION,76001,CALI,76,VALLE DEL CAUCA,76001,CALI,76,VALLE DEL CAUCA,P,Proyecto,183000000,153000000,336000000
35684,11144,2009,489-2009 CONFORMACION DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - ANO 2009,101048925301,Transformaciones del espacio fronterizo en la Amazonia Poblaciones urbano-riberenas sobre la linea Apaporis-Tabatinga entre Colombia y Brasil. 1980-2008.,2009-04-30,2009-07-14,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE AMAZONIA,RC,RECUPERACION CONTINGENTE,4,PROGRAMA NACIONAL DE CIENCIAS SOCIALES Y HUMANAS,X,No disponible,X,No disponible,EJECUCION,91001,LETICIA,91,AMAZONAS,91001,LETICIA,91,AMAZONAS,P,Proyecto,29200000,44800000,74000000
35716,11144,2009,489-2009 CONFORMACION DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - ANO 2009,120348925341,OBTENCION A ESCALA SEMIPREPARATIVA DE UNA FRACCION NORMALIZADA BIOACTIVA DE Petiveria Alliacea,2009-05-04,2009-07-27,PONTIFICIA UNIVERSIDAD JAVERIANA - PUJ - SEDE BOGOTA,RC,RECUPERACION CONTINGENTE,7,PROGRAMA NACIONAL DE BIOTECNOLOGIA,X,No disponible,X,No disponible,EJECUCION,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,266111037,353942679,620053716
35755,11144,2009,489-2009 CONFORMACION DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - ANO 2009,123048925380,La configuracion de las dimensiones pedagogica y tecnologica en los programas de educacion virtual de las Instituciones de Educacion Superior Colombianas,2009-05-04,2009-07-16,UNIVERSIDAD DE LA SABANA - UNISABANA,RC,RECUPERACION CONTINGENTE,8,PROGRAMA NACIONAL DE ESTUDIOS CIENTIFICOS EN EDUCACION,X,No disponible,X,No disponible,LIQUIDADO A PAZ Y SALVO,25175,CHIA,25,CUNDINAMARCA,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,74600000,87900000,162500000
35809,11144,2009,489-2009 CONFORMACION DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - ANO 2009,110248925434,SELECCION DE GENOTIPOS DE PALMA DE ACEITE CON BAJA ACTIVIDAD LIPASA ORIENTADO A GENERAR MATERIALES CON MEJOR CALIDAD DE ACEITE.,2009-05-04,2009-08-13,UNIVERSIDAD INDUSTRIAL DE SANTANDER - UIS,RC,RECUPERACION CONTINGENTE,17,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA AGROPECUARIA,X,No disponible,X,No disponible,EJECUCION,68001,BUCARAMANGA,68,SANTANDER,68001,BUCARAMANGA,68,SANTANDER,P,Proyecto,180600000,189000000,369600000
35484,11144,2009,489-2009 CONFORMACION DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - ANO 2009,111848925101,PROBLEMAS ELIPTICOS Y DE EVOLUCION NO LINEALES,2009-04-28,2009-07-22,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE MEDELLIN,RC,RECUPERACION CONTINGENTE,5,PROGRAMA NACIONAL EN CIENCIAS BASICAS,6,Matematicas,12,12 CIENCIAS FISICAS,EJECUCION,5001,MEDELLIN,5,ANTIOQUIA,5001,MEDELLIN,5,ANTIOQUIA,P,Proyecto,93615023,477013600,570628623
35573,11144,2009,489-2009 CONFORMACION DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - ANO 2009,111548925190,PROCESAMIENTO EMOCIONAL Y SU MODULACION EN PERSONAS REINSERTADAS DEL CONFLICTO COLOMBIANO PERTENECIENTES A LA ALTA CONSEJERIA DE LA PRESIDENCIADE REPUBLICA ZONA ANTIOQUIA.,2009-04-29,2009-07-14,UNIVERSIDAD DE ANTIOQUIA - UDEA,RC,RECUPERACION CONTINGENTE,4,PROGRAMA NACIONAL DE CIENCIAS SOCIALES Y HUMANAS,X,No disponible,X,No disponible,EJECUCION,5001,MEDELLIN,5,ANTIOQUIA,5001,MEDELLIN,5,ANTIOQUIA,P,Proyecto,460460000,542000000,1002460000
35732,11144,2009,489-2009 CONFORMACION DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - ANO 2009,121548925357,La poesia como recurso de la reflexion filosofica en Platon,2009-05-04,2009-07-14,UNIVERSIDAD DEL NORTE - UNINORTE,RC,RECUPERACION CONTINGENTE,4,PROGRAMA NACIONAL DE CIENCIAS SOCIALES Y HUMANAS,X,No disponible,X,No disponible,EJECUCION,8001,BARRANQUILLA,8,ATLANTICO,8001,BARRANQUILLA,8,ATLANTICO,P,Proyecto,111732831,94165080,205897911
35844,11144,2009,489-2009 CONFORMACION DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - ANO 2009,111548925470,Preparacion de nanoparticulas de magnetita para inmovilizar lactasa y su uso en la elaboracion de leche deslactosada.,2009-05-05,2009-07-22,UNIVERSIDAD DE ANTIOQUIA - UDEA,RC,RECUPERACION CONTINGENTE,5,PROGRAMA NACIONAL EN CIENCIAS BASICAS,X,No disponible,X,No disponible,EJECUCION,5001,MEDELLIN,5,ANTIOQUIA,5001,MEDELLIN,5,ANTIOQUIA,P,Proyecto,125400000,239000000,364400000
35887,11144,2009,489-2009 CONFORMACION DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - ANO 2009,120548925513,DESPLAZAMIENTO FORZADO Y TERRITORIO INTERACCIONES Y TRANSFORMACIONES,2009-05-06,2009-07-14,UNIVERSIDAD EXTERNADO DE COLOMBIA,RC,RECUPERACION CONTINGENTE,4,PROGRAMA NACIONAL DE CIENCIAS SOCIALES Y HUMANAS,X,No disponible,X,No disponible,EJECUCION,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,205294000,210333334,415627334
35686,11144,2009,489-2009 CONFORMACION DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - ANO 2009,111548925303,Las relaciones filogeneticas de la interaccion del hongo entomopatogeno Cordyceps y la Clase Insecta en la Amazonia Colombiana,2009-04-30,2009-07-22,UNIVERSIDAD DE ANTIOQUIA - UDEA,RC,RECUPERACION CONTINGENTE,5,PROGRAMA NACIONAL EN CIENCIAS BASICAS,X,No disponible,X,No disponible,EJECUCION,5001,MEDELLIN,5,ANTIOQUIA,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,92632123,97043954,189676077
35737,11144,2009,489-2009 CONFORMACION DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - ANO 2009,120348925362,Evaluacion y optimizacion de la produccion de acido lactico por Thermoanaerobacter sp cepa USBA 018 a partir de subproductos del procesamiento de Aloe vera,2009-05-04,2009-07-27,PONTIFICIA UNIVERSIDAD JAVERIANA - PUJ - SEDE BOGOTA,RC,RECUPERACION CONTINGENTE,7,PROGRAMA NACIONAL DE BIOTECNOLOGIA,X,No disponible,X,No disponible,EJECUCION,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,325643000,397053700,722696700
35580,11144,2009,489-2009 CONFORMACION DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - ANO 2009,112748925197,BIOGRAFIAS SOCIOSEXUALES EN VARONES Y MUJERES CON PRACTICAS HOMOEROTICAS EN EL EJE CAFETERO COLOMBIANO,2009-04-29,2009-07-14,UNIVERSIDAD DE CALDAS - UNICALDAS,RC,RECUPERACION CONTINGENTE,4,PROGRAMA NACIONAL DE CIENCIAS SOCIALES Y HUMANAS,X,No disponible,X,No disponible,EJECUCION,17001,MANIZALES,17,CALDAS,17001,MANIZALES,17,CALDAS,P,Proyecto,63428000,101995520,165423520
35622,11144,2009,489-2009 CONFORMACION DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - ANO 2009,112748925239,PETROGRAFIA Y GEOQUIMICA DE LAS ROCAS METAMORFICAS DEL COMPLEJO ARQUIA EN LOS DEPARTAMENTOS DE ANTIOQUIA Y CALDAS,2009-04-29,2009-07-22,UNIVERSIDAD DE CALDAS - UNICALDAS,RC,RECUPERACION CONTINGENTE,5,PROGRAMA NACIONAL EN CIENCIAS BASICAS,X,No disponible,X,No disponible,EJECUCION,17001,MANIZALES,17,CALDAS,17001,MANIZALES,17,CALDAS,P,Proyecto,53000000,41040000,94040000
35675,11144,2009,489-2009 CONFORMACION DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - ANO 2009,111548925292,La complejidad computacional de la mecanica estadistica,2009-04-30,2009-07-22,UNIVERSIDAD INDUSTRIAL DE SANTANDER - UIS,RC,RECUPERACION CONTINGENTE,5,PROGRAMA NACIONAL EN CIENCIAS BASICAS,X,No disponible,11,11 MATEMATICAS E INFORMATICA,EJECUCION,68001,BUCARAMANGA,68,SANTANDER,68001,BUCARAMANGA,68,SANTANDER,P,Proyecto,38456500,53000000,91456500
35889,11144,2009,489-2009 CONFORMACION DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - ANO 2009,111548925515,CARACTERIZACION DE PROCESOS FISICOS EN LA BAJA ATMOSFERA DEL VALLE DE ABURRA,2009-05-06,2009-07-23,UNIVERSIDAD DE ANTIOQUIA - UDEA,RC,RECUPERACION CONTINGENTE,1,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN AMBIENTE BIODIVERSIDAD Y HABITAT,33,Agua biodiversidad y bosques,X,No disponible,POR EVALUAR,5001,MEDELLIN,5,ANTIOQUIA,5001,MEDELLIN,5,ANTIOQUIA,P,Proyecto,125266000,91280000,216546000
35902,11144,2009,489-2009 CONFORMACION DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - ANO 2009,111748925529,Evaluacion del efecto ecologico de la pesca artesanal  de camaron en el ecosistema del Golfo de Salamanca y experimentacion de medidas de mitigacion,2009-05-06,2009-07-23,UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA,RC,RECUPERACION CONTINGENTE,6,PROGRAMA NACIONAL DE CIENCIAS DEL MAR Y LOS RECURSOS HIDROBIOLOGICOS,26,Evaluacion de recursos aprovechables,41,41 AGRICULTURA SELVICULTURA PESCA Y AFINES,EJECUCION,47001,SANTA MARTA,47,MAGDALENA,47001,SANTA MARTA,47,MAGDALENA,P,Proyecto,152280000,129420000,281700000
35903,11144,2009,489-2009 CONFORMACION DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - ANO 2009,121648925530,EROSION COSTERA EN ANTIOQUIA II Modelacion de la evolucion morfologica en el golfo de Uraba,2009-05-06,2009-07-23,UNIVERSIDAD EAFIT,RC,RECUPERACION CONTINGENTE,6,PROGRAMA NACIONAL DE CIENCIAS DEL MAR Y LOS RECURSOS HIDROBIOLOGICOS,25,Estructura y funcion de ecosistemas,14,14 CIENCIAS DE LA TIERRA Y DEL MEDIO AMBIENTE,EJECUCION,5001,MEDELLIN,5,ANTIOQUIA,5837,TURBO,5,ANTIOQUIA,P,Proyecto,383000000,724323504,1107323504
35741,11144,2009,489-2009 CONFORMACION DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - ANO 2009,121548925366,Factores determinantes del rendimiento academico en edad preescolar,2009-05-04,2009-07-16,UNIVERSIDAD DEL NORTE - UNINORTE,RC,RECUPERACION CONTINGENTE,8,PROGRAMA NACIONAL DE ESTUDIOS CIENTIFICOS EN EDUCACION,X,No disponible,X,No disponible,FINALIZADO,8001,BARRANQUILLA,8,ATLANTICO,8001,BARRANQUILLA,8,ATLANTICO,P,Proyecto,167936000,112500000,280436000
35750,11144,2009,489-2009 CONFORMACION DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - ANO 2009,112748925375,Estudio sedimentologico y estratigrafico de cuatro cuencas neogenas en el departamento de Caldas,2009-05-04,2009-07-22,UNIVERSIDAD DE CALDAS - UNICALDAS,RC,RECUPERACION CONTINGENTE,5,PROGRAMA NACIONAL EN CIENCIAS BASICAS,X,No disponible,X,No disponible,EJECUCION,17001,MANIZALES,17,CALDAS,17001,MANIZALES,17,CALDAS,P,Proyecto,66160000,45417760,111577760
35783,11144,2009,489-2009 CONFORMACION DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - ANO 2009,110748925408,OBTENCION DE PROTEINAS DE FUSION APLICACION EN EL DIAGNOSTICO DE LAS ALERGIAS POR ACAROS,2009-05-04,2009-07-27,UNIVERSIDAD DE CARTAGENA,RC,RECUPERACION CONTINGENTE,7,PROGRAMA NACIONAL DE BIOTECNOLOGIA,X,No disponible,X,No disponible,EJECUCION,13001,CARTAGENA DE INDIAS,13,BOLIVAR,13001,CARTAGENA DE INDIAS,13,BOLIVAR,P,Proyecto,175100000,292336000,467436000
35803,11144,2009,489-2009 CONFORMACION DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - ANO 2009,110248925428,Resolucion cinetica de amino alcoholes via reacciones de acetilacion mediante la utilizacion de lipasas insolubilizadas,2009-05-04,2009-07-27,UNIVERSIDAD INDUSTRIAL DE SANTANDER - UIS,RC,RECUPERACION CONTINGENTE,7,PROGRAMA NACIONAL DE BIOTECNOLOGIA,X,No disponible,X,No disponible,EJECUCION,68001,BUCARAMANGA,68,SANTANDER,68001,BUCARAMANGA,68,SANTANDER,P,Proyecto,156800000,428540000,585340000
35817,11144,2009,489-2009 CONFORMACION DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - ANO 2009,19648925442,Mercado consumo y patrimonializacion. Agentes sociales y expansion de las industrias culturales en Colombia.,2009-05-05,2009-07-14,INSTITUTO COLOMBIANO DE ANTROPOLOGIA E HISTORIA - ICANH,RC,RECUPERACION CONTINGENTE,4,PROGRAMA NACIONAL DE CIENCIAS SOCIALES Y HUMANAS,42,Identidades culturales,52,52 ECONOMIA,EJECUCION,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,213066070,572346356,785412426
35821,11144,2009,489-2009 CONFORMACION DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - ANO 2009,121048925447,Destintado de Papel Desperdicio en Medio Neutro con Pretratamiento Enzimatico.,2009-05-05,2009-08-05,UNIVERSIDAD PONTIFICIA BOLIVARIANA - SEDE MEDELLIN,RC,RECUPERACION CONTINGENTE,18,PROGRAMA NACIONAL DE DESARROLLO TECNOLOGICO INDUSTRIAL Y CALIDAD,X,No disponible,X,No disponible,LIQUIDADO A PAZ Y SALVO,5001,MEDELLIN,5,ANTIOQUIA,5001,MEDELLIN,5,ANTIOQUIA,P,Proyecto,90571374,107672093,198243467
